Date,New Cases,Active Cases,Total Cases,New Recoveries,Total Recovered,New Deaths,Total Deaths,Daily Recovery Rate (%),Daily Death Rate (%),Weekly Average Daily Recovery Rate (%),Weekly Average Daily Death Rate(%),Recovery Rate so Far(%),Death Rate so Far (%),No Outcome (%),Daily Infection Rate
2020-10-09,1661,70762,507075,872,402942,8,33371,1.246052499964276,0.011431674311598862,1.3456454370283655,0.017635828928414716,79.4639846176601,6.581077749839768,13.954937632500123,2.373501378945714
2020-10-10,1426,71365,508501,817,403759,6,33377,1.1545744891325853,0.008479127215171986,1.3007842494478559,0.018204230670289066,79.40181041925187,6.563802234410552,14.034387346337569,2.015205901472542
2020-10-11,1145,71560,509646,948,404707,2,33379,1.3283822602115882,0.0028024942198556714,1.2591025718138258,0.016485076255268714,79.40943321442727,6.549448048253101,14.04111873731963,1.604427940867372
2020-10-12,1150,71801,510796,897,405604,12,33391,1.2534935718278368,0.016769144773616546,1.221540158524789,0.015284223345909714,79.4062600333597,6.537051973782097,14.056687992858206,1.607043040804919
2020-10-13,1543,72496,512339,836,406440,12,33403,1.1643291876157713,0.016712859152379494,1.1988469639871755,0.015137348700870745,79.33028717314122,6.519706678585858,14.15000614827292,2.148995139343463
2020-10-14,1309,73184,513648,598,407038,23,33426,0.8248730964467005,0.031725888324873094,1.140795361183759,0.01463818246877024,79.24454100862847,6.507569386038688,14.247889605332835,1.8056168616199515
2020-10-15,1565,73963,515213,771,407809,15,33441,1.0535089637079142,0.0204962833406209,1.146459152700953,0.015488210191159507,79.15347632920754,6.4907135495416455,14.355810121250823,2.1384455618714475
2020-10-16,1729,75103,516942,579,408388,10,33451,0.7828238443546097,0.013520273650338683,1.0802836304710008,0.015786581525265197,79.00073896104398,6.470938712660221,14.528322326295793,2.337655314143558
2020-10-17,1790,76093,518732,785,409173,15,33466,1.045231215796972,0.019972571002489913,1.0646631628516274,0.017428502066310612,78.87945991378977,6.451500967744423,14.669039118465797,2.3833934729637964
2020-10-18,1454,76604,520186,932,410105,11,33477,1.2248170002496945,0.01445599463814017,1.0498681257142144,0.019093287840351258,78.83814635534213,6.435582656972699,14.726270987685174,1.9108196548959826
2020-10-19,1222,76888,521408,918,411023,20,33497,1.1983708422536683,0.026108297216855515,1.0419934500607615,0.020427452475099684,78.8294387504603,6.424335645022707,14.746225604517,1.595216959949872
2020-10-20,1299,77431,522707,746,411769,10,33507,0.97024243054833,0.013005930704401206,1.0142667704796986,0.019897891268245642,78.77625514867793,6.410283390121043,14.813461461201017,1.6894703985017168
2020-10-21,2061,78981,524768,496,412265,15,33522,0.6405703142152368,0.019372086115380147,0.9879378015894894,0.018133062381175218,78.56138331605585,6.38796572961766,15.050650954326484,2.661724632253232
2020-10-22,1709,80032,526477,644,412909,14,33536,0.8153859789063193,0.017725782150137374,0.9539202323321188,0.01773727649682043,78.42868729308213,6.369888903029002,15.201423803888868,2.163811549613198
2020-10-23,1786,80957,528263,848,413757,13,33549,1.059576169532187,0.016243502598960416,0.9934562787860584,0.018126309203766393,78.32405449558269,6.350813893836971,15.325131610580335,2.231607357057177
2020-10-24,1995,82260,530258,685,414442,7,33556,0.8461281915090727,0.008646565460676655,0.9650129896020727,0.016508308412078784,78.15855677802126,6.328240215140554,15.51320300683818,2.4642711562928468
2020-10-25,1589,83051,531847,789,415231,9,33565,0.9591539022611233,0.010940919037199124,0.9270611184608483,0.01600615475480149,78.07339328791927,6.311025539299837,15.615581172780894,1.9316800389010456
2020-10-26,1417,83643,533264,810,416041,15,33580,0.9753043310736776,0.018061191316179215,0.8951944740065638,0.01485656819756202,78.01782981787632,6.29706861892046,15.685101563203217,1.7061805396683964
2020-10-27,2057,84860,535321,820,416861,20,33600,0.9803569934124792,0.023911146180792178,0.8966394115585851,0.01641445612276073,77.87122119251814,6.276607867055468,15.852170940426399,2.4592613846944755
2020-10-28,2085,86325,537406,599,417460,21,33621,0.7058684892764553,0.024746641527221305,0.9059677222816164,0.017182249753023755,77.68056180987931,6.256163868657961,16.063274321462732,2.456987980202687
2020-10-29,2590,88308,539996,585,418045,22,33643,0.6776715899218071,0.02548508543295685,0.8862942381409719,0.018290721650569393,77.41631419491996,6.230231335046926,16.35345447003311,3.0002896032435564
2020-10-30,2302,89894,542298,704,418749,12,33655,0.7972097658196313,0.013588802826470988,0.8488133233248923,0.017911478825928046,77.2175077171592,6.205997440521632,16.576494842319168,2.606785342211351
2020-10-31,1977,91092,544275,766,419515,13,33668,0.8521147128840635,0.014461476850512826,0.8496685406641769,0.018742180453047496,77.07776399797896,6.185843553350788,16.736392448670248,2.199256902574143
2020-11-01,2177,92438,546452,812,420327,19,33687,0.8914064901418346,0.020858033636323717,0.8399903389328498,0.020158911110065295,76.91929025788176,6.1646768609136755,16.916032881204572,2.389891538225091
2020-11-02,1823,93441,548275,809,421136,11,33698,0.8751812025357537,0.0118998680196456,0.8256870348560036,0.01927872206770335,76.81108932561214,6.146185764443026,17.042724909944827,1.9721326727103572
2020-11-03,2429,95076,550704,782,421918,12,33710,0.8368917284703716,0.01284232831412335,0.805191997007131,0.01769746237246495,76.61429733577384,6.121255701792615,17.26444696243354,2.5995012895838014
2020-11-04,2159,96552,552863,650,422568,33,33743,0.6836635954394379,0.03470907484538685,0.8020198693161286,0.019120667132202885,76.43267862020066,6.103320352420039,17.464001027379297,2.270814927005764
2020-11-05,3057,99072,555920,511,423079,26,33769,0.5292484878614633,0.026928494490015744,0.7808165690217936,0.019326868426068438,76.10429558209815,6.074435170528133,17.821269247373724,3.166169525229928
2020-11-06,3241,101592,559161,705,423784,16,33785,0.7116036821705426,0.01614987080103359,0.7685871285004954,0.01969273527957738,75.78926284200794,6.042088056928148,18.168649101063917,3.271358204134367
2020-11-07,3416,104235,562577,757,424541,16,33801,0.7451374123946768,0.015749271596188677,0.7533046570020117,0.019876705957531073,75.46362542371978,6.008244204793299,18.528130371486924,3.3624694857862822
2020-11-08,3352,106894,565929,673,425214,20,33821,0.6456564493692138,0.019187413057034586,0.7181975083202083,0.019638045874775484,75.13557354367774,5.97619135969353,18.88823509662873,3.2158104283589966
2020-11-09,3579,109635,569508,809,426023,29,33850,0.7568245177465527,0.027129679869777535,0.7012894104931797,0.02181373328193719,74.80544610435675,5.943726865996615,19.250827029646643,3.3481766984115104
2020-11-10,3957,112864,573465,702,426725,26,33876,0.6403064714735258,0.023715054499019474,0.6732058023507731,0.023366979879779492,74.41169033855597,5.907248044780414,19.681061616663616,3.609248871254618
2020-11-11,4611,116809,578076,644,427369,22,33898,0.5705982421321236,0.01949248653246385,0.6570536090211568,0.021193181549361922,73.92955251558618,5.863934845937212,20.206512638476603,4.085447972781401
2020-11-12,5057,121316,583133,522,427891,28,33926,0.44688337371264203,0.02397075567807275,0.6452871641427539,0.02077064743337007,73.37794293926085,5.817883741787894,20.80417331895125,4.329289695143354
2020-11-13,5472,126136,588605,623,428514,29,33955,0.5135349005901942,0.02390451383164628,0.6169916239169898,0.02187845358060045,72.80162417920337,5.768724356741788,21.429651464054842,4.510534471957532
2020-11-14,5162,130606,593767,671,429185,21,33976,0.5319654975581911,0.016648696644891228,0.5865384932260633,0.022006942873272244,72.28171993391346,5.722109851170577,21.996170214915953,4.09240819432993
2020-11-15,3627,133137,597394,1075,430260,21,33997,0.823086228810315,0.016078893772108478,0.611885604574792,0.021562868689711374,72.02281911100546,5.690884073157749,22.286296815836785,2.777054652925593
2020-11-16,4063,136451,601457,713,430973,36,34033,0.5355385805598745,0.02703981612925032,0.5802733278338381,0.021550031012493198,71.65483151746508,5.658426121900651,22.68674236063426,3.0517436925873347
2020-11-17,5167,140913,606624,680,431653,25,34058,0.49834739210412526,0.018321595297945782,0.5599934593524951,0.02077953684091124,71.15659782666033,5.614350899403914,23.22905127393575,3.7867073161794345
2020-11-18,5364,145464,611988,768,432421,45,34103,0.5450171382342296,0.03193459794341189,0.5563390159385102,0.02255698132818953,70.65841160284188,5.572494885520631,23.769093511637482,3.8066040748546977
2020-11-19,5753,150443,617741,741,433162,33,34136,0.5094043887147336,0.022686025408348458,0.5652705895102377,0.022373448432514632,70.12032550858693,5.525940483147468,24.3537340082656,3.954930429522081
2020-11-20,5501,155888,623242,6,433168,50,34186,0.003988221452643194,0.03323517877202661,0.4924782067763017,0.023706400566854684,69.50237628401167,5.485188738884735,25.0124349771036,3.656534368498368
2020-11-21,5566,159337,628808,2090,435258,27,34213,1.340706148003695,0.01732012727086113,0.6080125854113737,0.023802319227707525,69.21953919161334,5.44092950471368,25.33953130367298,3.5705121625782614
2020-11-22,5227,163580,634035,964,436222,20,34233,0.6050069977469138,0.012552012401388252,0.5768584095451735,0.023298479031890352,68.80093370239813,5.3992287492015425,25.799837548400326,3.28046844110282
2020-11-23,6321,168619,640356,1244,437466,38,34271,0.7604841667685536,0.023230223743733954,0.6089934932892707,0.022754251548245154,68.31606169068456,5.351866774106903,26.33207153520854,3.864164323266903
2020-11-24,5478,173258,645834,800,438266,39,34310,0.4744423819379785,0.023129066119476453,0.6055784918369639,0.02344103309417811,67.8604718859645,5.312510645150302,26.82701746888519,3.248744210320308
2020-11-25,5996,178481,651830,738,439004,35,34345,0.4259543570859643,0.020201087395675815,0.5885695231014975,0.021764817301644385,67.34946228311063,5.269011858920271,27.381525857969102,3.4607348578420623
2020-11-26,6807,184689,658637,556,439560,43,34388,0.31151775258991155,0.024092200290226972,0.5603000036550942,0.021965699427627026,66.73782371776866,5.221085362650443,28.041090919580892,3.8138513343156974
2020-11-27,8005,191639,666642,1007,440567,48,34436,0.5452409185170747,0.025989636632392833,0.6376218175214416,0.020930621979107916,66.08749523732378,5.1655911268716945,28.746913635804525,4.33431335921468
2020-11-28,5751,196730,672393,624,441191,36,34472,0.3256122188072365,0.018785320315802108,0.49260839906480464,0.02113993527124234,65.61504953204451,5.1267636635122615,29.258186804443234,3.0009549204493866
2020-11-29,6718,202590,679111,818,442009,40,34512,0.415798302241651,0.020332435317440146,0.4655785854211957,0.022251424259249752,65.08641444476676,5.081938004243783,29.831647550989455,3.4148325115640725
2020-11-30,7335,208874,686446,982,442991,69,34581,0.4847228392319463,0.03405893676884348,0.4261841100588232,0.023798383262836825,64.5339910204153,5.03768686830428,30.428322111280423,3.620613060861839
2020-12-01,7614,215555,694060,860,443851,73,34654,0.41173147447743613,0.03494929957773586,0.4172254089930315,0.025486988042588175,63.949946690487856,4.992940091634729,31.05711321787742,3.645259821710696
2020-12-02,9383,224138,703443,726,444577,74,34728,0.3368049917654427,0.03432998538656028,0.4044897853758141,0.027505402041285956,63.200145569719226,4.936860555865934,31.862993874414844,4.352949363271555
2020-12-03,10144,233436,713587,745,445322,101,34829,0.3323845131124575,0.04506152459645397,0.40747075116474923,0.030501019799318383,62.40612567213248,4.880834432241619,32.713039895625904,4.525783222835932
2020-12-04,10850,243437,724437,792,446114,57,34886,0.3392792885416131,0.02441782758443428,0.3780476611682548,0.03027647564961002,61.5807861829255,4.815601632716165,33.60361218435833,4.647954899844069
2020-12-05,10163,252843,734600,703,446817,54,34940,0.2887810809367516,0.0221823305413721,0.37278607004389974,0.030761762824691445,60.82453035665668,4.756329975496869,34.419139667846444,4.174796764666012
2020-12-06,9276,261103,743876,971,447788,45,34985,0.38403277923454476,0.017797605628789407,0.36824813818574176,0.030399644297741342,60.196591905102466,4.703068791035065,35.10033930386247,3.6686797736144565
2020-12-07,8197,268302,752073,886,448674,112,35097,0.3393296898158964,0.04289494950268668,0.34747768826916314,0.03166193183114751,59.658304446509845,4.6667012377787795,35.67499431571137,3.1393741167278812
2020-12-08,9722,276920,761795,1023,449697,81,35178,0.3812867589507346,0.03018986067938368,0.34312844319392016,0.03098201198852577,59.03123543735519,4.617777748606908,36.350986814037896,3.6235287101847917
2020-12-09,10604,286600,772399,868,450565,56,35234,0.3134479271991911,0.020222446916076844,0.3397917196844556,0.028966649349885274,58.333193077671,4.561632006255834,37.10517491607317,3.8292647696085513
2020-12-10,10281,296071,782680,718,451283,92,35326,0.2505233775296581,0.03210048848569435,0.3280972717440557,0.0271150727626339,57.65868554198395,4.5134665508253695,37.82784790719068,3.5872295882763434
2020-12-11,10716,305934,793396,758,452041,95,35421,0.25601967095730416,0.032086898075123875,0.31620304066058297,0.028210654261303845,56.975457400843965,4.464479276426904,38.56006332272913,3.619402102873973
2020-12-12,10516,315663,803912,708,452749,79,35500,0.23142246366863442,0.02582256303647192,0.3080089524794234,0.02873068747488954,56.31822886087034,4.41590621859109,39.26586492053857,3.4373426948296038
2020-12-13,9876,324417,813788,1035,453784,87,35587,0.3278813164672451,0.027561038195797416,0.2999873149412377,0.030125463555890682,55.76194291387929,4.373006237496743,39.865050848623966,3.1286530255367273
2020-12-14,9811,333130,823599,978,454762,120,35707,0.3014638567029471,0.036989430270300265,0.29457791021081636,0.029281817951264052,55.21643421130914,4.335483651631437,40.448082137059416,3.0241941698492987
2020-12-15,10613,342612,834212,1005,455767,126,35833,0.3016840272566265,0.03782307207396512,0.28320609139737235,0.03037227672191854,54.63443345336677,4.295430897661506,41.07013564897172,3.185843364452316
2020-12-16,10128,351746,844340,882,456649,112,35945,0.2574340653567301,0.03269004004529905,0.27520411113416365,0.03215336145466457,54.083544543667244,4.257171281711159,41.6592841746216,2.956113621239186
2020-12-17,11186,361792,855526,984,457633,156,36101,0.27974731766672545,0.0443501845081394,0.2793789597251733,0.03390331802929958,53.49141931396591,4.219743175543467,42.28883751049062,3.180135666077226
2020-12-18,12542,373038,868068,1175,458808,121,36222,0.32477224482575623,0.03344463116929064,0.289200755992095,0.034097279899894826,52.85392388614717,4.172714579963782,42.97336153388905,3.4666327613656467
2020-12-19,9331,381201,877399,1083,459891,85,36307,0.2903189487398067,0.02278588240340126,0.297614539573691,0.033663468380884735,52.4152637511554,4.138026143180013,43.446710105664586,2.501353749483967
2020-12-20,9778,389441,887177,1443,461334,95,36402,0.3785404550355324,0.024921235778500056,0.30485155936916064,0.033286353749842255,52.00022092547485,4.103127109922823,43.89665196460233,2.565050983601827
2020-12-21,9768,397337,896945,1693,463027,179,36581,0.43472567089751724,0.045963316651302766,0.3238889613969564,0.0345683375185569,51.62267474594317,4.078399455930966,44.29892579812586,2.5082104863124326
2020-12-22,9889,405362,906834,1710,464737,154,36735,0.4303651560262447,0.038758031595346014,0.34227197979261614,0.03470190316446846,51.24829902716484,4.050906781174945,44.700794191660215,2.4888193145868622
2020-12-23,12325,416331,919159,1208,465945,148,36883,0.29800523976100374,0.036510575732308405,0.3480678618503695,0.035247693976898364,50.692535241454415,4.012689861057772,45.29477489748781,3.040492202031764
2020-12-24,12483,427540,931642,1144,467089,130,37013,0.274781363866731,0.0312251549848558,0.34735843987894166,0.03337268975928642,50.13610378235417,3.972877993907531,45.8910182237383,2.998335459045807
2020-12-25,11622,437651,943264,1395,468484,116,37129,0.3262852598587267,0.027131964260653976,0.34757458488365184,0.032470880200909755,49.66626522373376,3.9362257013943074,46.397509074871934,2.7183421434251764
2020-12-26,10823,446918,954087,1453,469937,103,37232,0.3319996983898129,0.023534734297419632,0.35352897769079555,0.032577859042912376,49.255151783852,3.902369490413348,46.84247872573466,2.4729750417570164
2020-12-27,7782,452655,961869,1928,471865,117,37349,0.4313990485950443,0.02617929911079885,0.36108020534215435,0.032757582376097924,49.05709613263345,3.882961193260205,47.05994267410635,1.7412590229080056
2020-12-28,11082,461914,972951,1654,473519,169,37518,0.3653996973412422,0.03733527741878472,0.3511764948341151,0.03152500534288106,48.66832964866679,3.8561037503430287,47.475566600990184,2.4482221559465818
2020-12-29,11687,472027,984638,1417,474936,157,37675,0.30676706053507796,0.033989010941430656,0.3335196240496627,0.030843716678036006,48.234579611999536,3.8262793026472672,47.93914108535319,2.530124655238854
2020-12-30,13886,484590,998524,1130,476066,193,37868,0.23939308556502065,0.040887491605353085,0.32514645916452223,0.03146899037418525,47.67697120950523,3.7923975788263475,48.53063121166842,2.9417808727043155
2020-12-31,17049,500370,1015573,1130,477196,139,38007,0.23318681772219815,0.028684042179987206,0.3192043811438747,0.03110597425920402,46.987858086026314,3.742419304176066,49.26972260979762,3.518231907385625
2021-01-01,13573,512286,1029146,1522,478718,135,38142,0.304174910566181,0.026980034774267043,0.3160457598163681,0.03108427004686303,46.51604339909012,3.706179686847153,49.77777691406273,2.712592681415752
2021-01-02,14643,525540,1043789,1287,480005,102,38244,0.25122685374966325,0.01991075297782879,0.3045067820106325,0.030566558429778626,45.986784685410555,3.6639589035715074,50.34925641101793,2.858364273081833
2021-01-03,13373,537236,1057162,1553,481558,124,38368,0.29550557521787113,0.023594778703809414,0.2850934286710363,0.03019734122878013,45.55195892398705,3.6293396849300295,50.81870139108292,2.5446207710164783
2021-01-04,11911,547238,1069073,1716,483274,193,38561,0.3194126975854187,0.03592462158157681,0.27852385727734724,0.02999581896632186,45.204957940196785,3.606956681162091,51.18808537864112,2.217088951596691
2021-01-05,13074,558384,1082147,1771,485045,157,38718,0.3236251868474046,0.028689528139493235,0.280932161036251,0.029238749994616512,44.822468666456594,3.5778872925767016,51.59964404096671,2.3890884770428955
2021-01-06,16752,573523,1098899,1443,486488,170,38888,0.25842431015215334,0.030444998424023612,0.2836509074058414,0.027746965254426593,44.27049255664078,3.53881475913619,52.19069268422302,3.0000859623484915
2021-01-07,18030,590082,1116929,1210,487698,261,39149,0.2109767175858684,0.04550820106604269,0.28047803595779436,0.030150416523863088,43.66418993508092,3.50505717015137,52.830752894767706,3.1437274529530637
2021-01-08,18664,607057,1135593,1540,489238,149,39298,0.2609806772618043,0.025250727864940804,0.2743074312000262,0.029903372679673627,43.08216059803116,3.4605708207077712,53.45726858126107,3.1629502340352698
2021-01-09,16621,621768,1152214,1761,490999,149,39447,0.29008808069094005,0.024544647372487263,0.27985903504878007,0.03056535759319626,42.61352491811417,3.4235827719503495,53.962892309935484,2.737963650859804
2021-01-10,14935,634865,1167149,1693,492692,145,39592,0.2722880559951622,0.023320595463259607,0.27654224658839305,0.030526188558832,42.213290676683094,3.392197568605208,54.394511754711694,2.40202133271574
2021-01-11,15202,648081,1182351,1770,494462,216,39808,0.27879942980003625,0.03402298126373324,0.2707403511904813,0.03025452565628292,41.82023781432079,3.36685129881059,54.81291088686862,2.3945248202373732
2021-01-12,15040,660938,1197391,1975,496437,208,40016,0.3047458573851108,0.03209475358790028,0.26804330412443933,0.030740986434626784,41.459890712390525,3.3419325850954285,55.19817670251405,2.320697567125097
2021-01-13,14933,674143,1212324,1560,497997,168,40184,0.23602819023872132,0.025418420487246914,0.26484385842252045,0.030022903872230115,41.077880170647454,3.3146254631600134,55.60749436619253,2.259364721047965
2021-01-14,13987,686475,1226311,1391,499388,264,40448,0.20633604442974265,0.03916083086229479,0.2641809051145025,0.02911613670026613,40.72278565551479,3.298347645907115,55.978866698578095,2.074782353298929
2021-01-15,20177,704424,1246488,2035,501423,193,40641,0.2964419680250555,0.02811464365053352,0.26924680379496696,0.02952526752677937,40.22686138976067,3.26044053372355,56.512698076515775,2.9392184711752067
2021-01-16,15180,717388,1261668,2057,503480,159,40800,0.29201162935959024,0.02257163299376512,0.269521596461917,0.029243408329819063,39.905902345149435,3.2338142839479165,56.86028337090265,2.1549521311028585
2021-01-17,13528,728151,1275196,2561,506041,204,41004,0.35698952310325793,0.028436494616581265,0.2816218060487878,0.029974251066007873,39.68338984752148,3.2155056948108367,57.10110445766768,1.8857298979074086
2021-01-18,12397,738888,1287593,1500,507541,160,41164,0.2060012277673175,0.02197346429518053,0.27122206290125656,0.02825289149907178,39.41781292691091,3.196972956516539,57.38521411657255,1.7025314804209566
2021-01-19,13598,749533,1301191,2737,510278,216,41380,0.37042149825142645,0.02923311787442752,0.2806042973107303,0.02784408639714709,39.21622575010125,3.18016340414282,57.603610845755924,1.8403330410021546
2021-01-20,13725,760877,1314916,2141,512419,240,41620,0.2856445279927635,0.03201993774790436,0.2876923455613077,0.028787160291526726,38.96971365471254,3.1652212004417013,57.86506514484575,1.8311401899582807
2021-01-21,14057,772908,1328973,1798,514217,228,41848,0.2363062623788076,0.029965421480738674,0.29197380526831695,0.027473530379875852,38.6928101624337,3.1488976826466755,58.15829215491963,1.8474733761172961
2021-01-22,15392,785605,1344365,2469,516686,226,42074,0.3194429349935568,0.02924022005206312,0.2952596576923886,0.027634327008665797,38.43346115080354,3.129656008598855,58.436882840597605,1.9914401196520155
2021-01-23,13075,796501,1357440,2041,518727,138,42212,0.25979977215012634,0.017566079645623435,0.2906579638053223,0.02691924795893127,38.21362270155587,3.109677039132485,58.676700259311644,1.6643224012067133
2021-01-24,12709,806027,1370149,3007,521734,176,42388,0.37752620524016917,0.022096645201952037,0.2935917755391668,0.02601355518541281,38.07863232392973,3.093678132816212,58.82768954325405,1.5956037719977754
2021-01-25,13013,815609,1383162,3214,524948,217,42605,0.39874594771639166,0.026922175063614495,0.3211267355318916,0.026720513866617664,37.95274884648364,3.0802610251004583,58.96699012841591,1.614462046556753
2021-01-26,11513,823516,1394675,3396,528344,210,42815,0.4163759840806073,0.025747631524419175,0.3276916620789175,0.026222587245187896,37.88294764013121,3.069890834782297,59.04716152508649,1.4115832463839904
2021-01-27,11231,831285,1405906,3314,531658,148,42963,0.4024208394250992,0.01797172125374613,0.3443739922835369,0.024215699174593867,37.816041755280935,3.0558942062982872,59.128064038420774,1.3637864959515056
2021-01-28,13579,841087,1419485,3540,535198,237,43200,0.4258467312654505,0.028510077771161515,0.3714512021244859,0.02400779293036856,37.703674219875516,3.043357273940901,59.25296850618358,1.6334951310320769
2021-01-29,12858,849835,1432343,3922,539120,188,43388,0.4663013457585244,0.022352027792606474,0.39243097509090985,0.023023765464731893,37.63902919901169,3.0291627075358347,59.33180809345247,1.5287360284964575
2021-01-30,12511,857627,1444854,4568,543688,151,43539,0.5375161060676484,0.017768154994793107,0.4321047370791273,0.023052633371756136,37.629269116464364,3.0133840512605428,59.3573468322751,1.472168126754017
2021-01-31,10532,862988,1455386,5009,548697,162,43701,0.5840534404817013,0.01888933067638962,0.46160862782791756,0.022594445582390075,37.701132208225175,3.0027085597910106,59.296159231983815,1.228039695578614
2021-02-01,9424,866798,1464810,5436,554133,178,43879,0.6299044714410861,0.020626011022169485,0.4946312740743024,0.02169499357646936,37.82968439592848,2.995542083956281,59.17477352011524,1.092019819510816
2021-02-02,8362,869847,1473172,5122,559255,191,44070,0.5909104543388425,0.022035122369917788,0.519564769825479,0.021164635125826302,37.96264115799106,2.991504047049496,59.045854794959446,0.9646999646976574
2021-02-03,6091,872171,1479263,3558,562813,209,44279,0.4090374514138693,0.024027213981309355,0.5205100001095889,0.022029705515478195,38.04685170926333,2.9933149142512185,58.959833376485456,0.700238087847633
2021-02-04,7616,875646,1486879,3990,566803,151,44430,0.45747909526916164,0.017313118643018398,0.5250289092529763,0.020430139925743464,38.12031779317618,2.9881382412422264,58.8915439655816,0.8732232555313121
2021-02-05,8956,879348,1495835,5093,571896,161,44591,0.581627735409058,0.018386425564668827,0.541504107774481,0.01986362532175237,38.23255907235758,2.981010606116316,58.786430321526105,1.022787747560087
2021-02-06,11084,884933,1506919,5263,577159,236,44827,0.5985116245218048,0.026838066385549295,0.550217753267932,0.02115932694900325,38.30059877140045,2.9747451588307,58.72465606976885,1.2604793551585949
2021-02-07,9790,888875,1516709,5696,582855,152,44979,0.6436645486155449,0.017176441606313698,0.558733625858481,0.02091462851042098,38.42892736840093,2.9655655765212705,58.6055070550778,1.1062984429329679
2021-02-08,9001,892279,1525710,5447,588302,150,45129,0.6127970749542961,0.01687526367599494,0.5562897120746538,0.020378807460967468,38.55922816262593,2.9579015671392335,58.48287027023484,1.0126283223175363
2021-02-09,8319,894905,1534029,5521,593823,172,45301,0.6187526547189837,0.019276481907564785,0.5602671692718169,0.01998471596634561,38.710024386761916,2.9530732469855523,58.33690236625253,0.9323317034246015
2021-02-10,7285,896845,1541314,5180,599003,165,45466,0.5788323900302267,0.018437711265441584,0.5845235890741537,0.019186215578364505,38.86313885425034,2.9498207373708407,58.18704040837883,0.8140528882954057
2021-02-11,10314,900817,1551628,6175,605178,167,45633,0.6885247729540779,0.01862083191632891,0.6175301144577131,0.019373031760266005,39.00277643868247,2.940975543106982,58.05624801821055,1.1500314993114753
2021-02-12,8660,903881,1560288,5422,610600,174,45807,0.6018980547658404,0.019315798880349726,0.620425874365825,0.019505799376791845,39.133800939313765,2.9358041592321418,57.93039490145409,0.9613495304817737
2021-02-13,8681,906518,1568969,5904,616504,140,45947,0.6531833283363628,0.015488764560821612,0.6282361177679047,0.01788447054468789,39.293574315362505,2.92848360930012,57.77794207533737,0.9604140368035172
2021-02-14,8250,907934,1577219,6712,623216,122,46069,0.7404155240160702,0.013458089083724757,0.6420576856822653,0.017353277327175187,39.513599569875836,2.9209006485465876,57.56549978157757,0.9100756962354857
2021-02-15,6399,906288,1583618,7926,631142,119,46188,0.8729709428218351,0.013106679560408577,0.6792253810919139,0.016814908167805707,39.85443459218069,2.916612465885081,57.22895294193423,0.7047869118239872
2021-02-16,7397,907874,1591015,5664,636806,147,46335,0.6249668979397278,0.016220009533393358,0.6801131301234487,0.01637826925720979,40.02514118345836,2.9122918388575845,57.06256697768406,0.8161864661123175
2021-02-17,6293,907447,1597308,6598,643404,122,46457,0.7267528313400318,0.013437988090858423,0.701244621739135,0.015664023089412196,40.28052197822837,2.908455977181608,56.811022044590025,0.6931578611128857
2021-02-18,7161,907180,1604469,7209,650613,219,46676,0.7944265615512531,0.02413364086277215,0.7163734486815887,0.016451567224618373,40.55005113841402,2.909124451765662,56.540824409820324,0.7891369964306455
2021-02-19,8963,908496,1613432,7502,658115,145,46821,0.8269582662757116,0.015983597521991227,0.7485249074687133,0.015975538459138586,40.789757485905824,2.9019506245072617,56.30829188958692,0.9880067902731542
2021-02-20,7609,906780,1621041,9227,667342,98,46919,1.0156346313027245,0.010787059051443264,0.8003036650353363,0.01530386624351311,41.16749668885611,2.8943746641818437,55.93812864696204,0.8375380849227735
2021-02-21,6482,903138,1627523,10023,677365,101,47020,1.1053397737047574,0.011138313593153797,0.8524357007051488,0.014972469744860117,41.61938110859263,2.889052873599943,55.49156601780743,0.7148371159487417
2021-02-22,6748,899007,1634271,10765,688130,114,47134,1.1919551607838448,0.012622655673883725,0.8980048746997217,0.014903323475356564,42.106235746702964,2.884099393552232,55.0096648597448,0.7471726358540998
2021-02-23,6841,895656,1641112,10068,698198,124,47258,1.1199022921957227,0.013792996050086373,0.9687099310220065,0.014556607263455566,42.54420173638362,2.8796328343220936,54.576165429294285,0.7609506933761361
2021-02-24,6370,892802,1647482,9097,707295,127,47385,1.0156801271916898,0.014179551077645881,1.0099852590008147,0.014662544832996631,42.931880287614675,2.8762074487005016,54.19191226368482,0.7112105540520021
2021-02-25,9051,893698,1656533,8043,715338,112,47497,0.9008716378323526,0.012544774765289503,1.0251916984695433,0.013006992533356252,43.18284030562627,2.867253474576118,53.94990621979761,1.0137746107199581
2021-02-26,8425,892426,1664958,9574,724912,123,47620,1.0712791121833103,0.013763038520842612,1.0600946764563433,0.01268976981890645,43.53935654833335,2.860132207539169,53.60051124412748,0.9427121913666585
2021-02-27,8213,890065,1673171,10474,735386,100,47720,1.1736547343981463,0.011205410868800326,1.0826689768985462,0.012749534364243174,43.95163435177875,2.8520695135165504,53.1962961347047,0.9203003946545708
2021-02-28,7517,887310,1680688,10165,745551,107,47827,1.1420514232106644,0.01202159392853331,1.0879134982565328,0.01287571726929739,44.35986929162343,2.8456798644364687,52.7944508439401,0.8445450613157466
2021-03-01,6755,883330,1687443,10613,756164,122,47949,1.196087049621891,0.013749422411558531,1.0885037680905394,0.013036683946108076,44.81123214235977,2.841518202392614,52.347249655247616,0.7612897409022776
